ID,Part Number,x,y,rotation,sector
226,D226,-8.514066022290747,-29.373320033119757,196.16460750567626,B25
227,D227,-6.711514549911006,-33.19990821944643,191.42858520696407,B26
228,D228,-2.0936845782285696,-31.811247118279113,183.7655401561699,B27
229,D229,4.972819799269484,-32.75160652411817,171.36647280666028,B28
230,D230,8.723552408389407,-29.838849258051997,163.70342775586613,B29
231,D231,15.540434484091936,-28.390313419292266,151.30436040635652,B30
232,D232,19.552713991237574,-29.617620750326918,326.5683381076443,B31
233,D233,16.21083603640561,-33.58065296169963,334.23138315844176,B32
234,D234,12.32050817230209,-32.041527013802536,338.9674054571539,B33
235,D235,8.367215597321673,-35.20487825782014,346.63045050794807,B34
236,D236,3.773642530589466,-37.76364319092275,354.293495558739,B35
237,D237,0.5936121028303397,-35.04259788226381,359.02951785745444,B36
238,D238,-4.296704932695648,-36.61712363618988,366.6925629082519,B37
239,D239,-11.693814900893885,-33.78568337916174,379.0916302577582,B38
240,D240,-15.095147380970577,-37.326809295912824,202.0186530098402,B39
241,D241,-9.571277820745678,-37.39793353308132,194.35560795904274,B40
242,D242,-6.894428797472248,-40.67774239749036,189.61958566033383,B41
243,D243,-1.3533420656394335,-39.61617050212414,181.9565406095364,B42
244,D244,7.367571512671416,-39.975606291074634,169.55747326003004,B43
245,D245,12.12154268652357,-37.07369736392798,161.89442820923261,B44
246,D246,16.161672890097964,-38.369105359131574,157.15840591052367,B45
247,D247,20.31985534305348,-34.4898828717067,149.49536085972625,B46
248,D248,20.419103552602724,-39.095334889320064,332.4223836118082,B47
249,D249,15.520869651170614,-42.84188348183785,340.0854286625991,B48
250,D250,11.305166104598007,-41.67157917590975,344.82145096131455,B49
251,D251,5.842380655175328,-44.28468420285618,352.484496012112,B50
252,D252,2.0477613088572215,-42.17909739379543,357.2205183108209,B51
253,D253,-3.724627879538404,-43.592844659327966,364.88356336161837,B52
254,D254,-9.824029673624095,-44.14336614152898,372.54660841241576,B53
255,D255,-12.719806165835948,-40.88224285803754,377.28263071112474,B54
256,D256,-16.115038040639206,-43.77662912196512,200.20965346320668,B55
257,D257,-13.037740552845774,-47.09673144649581,195.4736311644977,B56
258,D258,-6.456465379228207,-47.06866761948435,187.8105861137003,B57
259,D259,-0.11873874910861565,-46.11064890864286,180.1475410629029,B58
260,D260,3.8683265155933806,-48.19999144158386,175.41151876419394,B59
261,D261,9.969653769921607,-45.91154270668638,167.74847371339652,B60
262,D262,14.370367140750467,-47.03991264419368,163.01245141468107,B61
263,D263,19.95177482781557,-43.47698402089867,155.34940636389015,B62
264,D264,24.82874362378373,-39.254497492615435,147.68636131309273,B63
265,D265,29.21505787080163,-43.1137567210944,325.87736176646575,B64
266,D266,24.536574442795835,-43.569198481034796,330.6133840651747,B65
267,D267,18.98605691698301,-47.652781234800436,338.2764291159721,B66
268,D268,12.768458025129773,-50.981994579725544,345.9394741667695,B67
269,D269,8.182225663479546,-49.83223245576331,350.6754964654785,B68
270,D270,1.5012938547307162,-51.75795301299193,358.3385415162759,B69
271,D271,-2.6651736397958943,-49.61894143842386,363.07456381498486,B70
272,D272,-5.54450430783119,-52.73838668667989,366.0015865670733,B71
273,D273,-9.500212427658074,-50.09818199125964,370.73760886578225,B72
274,D274,-16.496123833583187,-49.587288174159,378.40065391657964,B73
275,D275,-19.72090084536381,-46.15311730006973,383.1366762152886,B74
276,D276,-20.164791066777077,-51.646286503160724,201.3276766686551,B75
277,D277,-12.815835344496566,-52.71406546412528,193.6646316178577,B76
278,D278,-8.717716918920985,-55.48888923368556,188.92860931914873,B77
279,D279,-1.2145701699182083,-54.978185318988224,181.26556426835134,B78
280,D280,3.4435606459161017,-56.78217163052059,176.52954196964237,B79
281,D281,5.993327956593149,-53.45293899002547,173.6025192175539,B80
282,D282,10.760013950737516,-54.675002055600636,168.86649691884497,B81
283,D283,17.572027972373274,-51.62768838460746,161.20345186804755,B82
284,D284,22.537355734124763,-51.751899045801665,156.4674295693386,B83
285,D285,23.75858112792775,-47.736619306227325,153.54040681726315,B84
286,D286,28.629980203295318,-47.28188148638177,148.80438451854118,B85
287,D287,32.72859731187096,-50.388734286518776,326.9953849719077,B86
288,D288,27.60835103793864,-51.34167405366345,331.7314072706297,B87
289,D289,20.907052236203622,-55.605962661025124,339.39445232141406,B88
290,D290,15.749090936434026,-55.39943111629636,344.130474620136,B89
291,D291,13.550036944643535,-58.96154501423332,347.05749737221146,B90
292,D292,8.3817831070473,-58.11898072299401,351.79351967093345,B91
293,D293,0.5674140885216938,-59.82213323332327,359.4565647217178,B92
294,D294,-4.242229665528482,-57.87068331603585,364.1925870204398,B93
295,D295,-12.150816124306331,-57.88185849221929,371.8556320712372,B94
